TransactionID,CustomerID,LocationNormalized,CustAccountBalance,TransactionAmount (INR),spend_balance_ratio
T62449,C1878773,MUMBAI,2.65,1590.0,600.0
T701249,C4735047,GAUTAM BUDDHA NAGAR,3.0,1800.0,600.0
T720437,C6039136,ALIGARH,0.05,30.0,600.0
T833258,C5637881,PUNE,2.0,1199.0,599.5
T245347,C6134427,ZIRAKPUR,0.78,467.0,598.7179487179487
T753450,C4435871,CHENNAI,14.45,8645.4,598.2975778546713
T180437,C4312592,WEST DELHI,19.61,11730.0,598.1642019377869
T892887,C1013758,LUCKNOW,0.5,299.0,598.0
T867604,C6533056,DELHI,0.92,550.0,597.8260869565217
T991619,C5629770,GURGAON,5.44,3251.0,597.6102941176471
T990879,C5310654,AGRA,29.65,17694.0,596.7622259696459
T258903,C1318433,RANGA REDDY,1.19,710.0,596.6386554621849
T161055,C1428413,AMRITSAR,4.73,2820.37,596.2727272727273
T922013,C2032083,MUMBAI,2.59,1544.0,596.1389961389962
T741686,C4829357,INDORE,0.47,280.0,595.7446808510639
T195009,C2132257,KURNOOL,1.8,1071.7,595.3888888888889
T10327,C2632722,BADSHAPUR,1.0,595.0,595.0
T998927,C4110446,GURGAON,0.8,476.0,595.0
T999461,C6410417,GURGAON,0.8,476.0,595.0
T623576,C4825460,PATNA,1.41,838.0,594.3262411347519
T533732,C6020546,CHENGANNUR,0.75,444.5,592.6666666666666
T108394,C6236965,BHOPAL,0.27,160.0,592.5925925925926
T114074,C1233633,SOLAN,4.9,2896.0,591.0204081632653
T737917,C4253138,GURGAON,2.2,1300.0,590.9090909090909
T474491,C8631240,GUNTUR,0.61,360.0,590.1639344262295
T822377,C1329711,GURGAON,5.44,3210.0,590.0735294117646
T370564,C1631418,CHENNAI,10.16,5994.0,589.9606299212599
T750306,C8234561,NEW DELHI,0.29,171.0,589.6551724137931
T94591,C2897343,DELHI,2.47,1455.0,589.0688259109311
T894859,C3438342,KOLKATA,16.03,9441.75,589.0049906425452
T553290,C2525255,NEW DELHI,48.92,28809.0,588.9002452984464
T774535,C2582716,MAIN RD P N PALAYAM COIMBATORE,2.05,1207.0,588.7804878048781
T241346,C6821616,GURGAON,3.56,2095.0,588.4831460674158
T1026075,C6018172,NAGPUR,0.26,153.0,588.4615384615385
T1026382,C7223323,BELLARY,0.17,100.0,588.2352941176471
T153289,C4660048,MUMBAI,0.34,200.0,588.2352941176471
T24178,C8341875,DELHI,0.68,400.0,588.2352941176471
T320246,C6860066,MUMBAI,0.34,200.0,588.2352941176471
T765608,C1860067,MUMBAI,0.34,200.0,588.2352941176471
T870351,C2823720,PATHANKOT,11.98,7034.94,587.2237061769615
T813024,C5235384,BOISAR,1.72,1010.0,587.2093023255813
T185631,C3023270,GAUTAM BUDDHA NAGAR,0.29,170.1,586.551724137931
T138749,C2533276,NOIDA,3.41,2000.0,586.5102639296188
T139722,C7933270,NOIDA,3.41,2000.0,586.5102639296188
T49626,C6115058,MUMBAI,12.91,7563.0,585.8249419054996
T355221,C2846264,KURUKSHETRA,2.63,1540.0,585.5513307984791
T477948,C7012378,VISAKHAPATNAM,0.54,316.0,585.1851851851851
T750372,C1811867,MUMBAI,0.94,550.0,585.1063829787234
T196797,C3834619,BANGALORE,0.79,462.0,584.8101265822785
T607206,C9090926,CHENNAI,1.42,830.0,584.5070422535211
T536287,C8317337,JAMSHEDPUR,0.89,520.0,584.2696629213483
T602756,C5917390,JAMSHEDPUR,0.89,520.0,584.2696629213483
T700703,C7332718,BADSHAPUR,1.0,584.2,584.2
T871526,C1313585,THANE,3.18,1857.7,584.1823899371069
T676088,C2740479,CHANNAPATNA,2.04,1190.0,583.3333333333334
T638241,C4039763,FATEHABAD,0.53,309.0,583.0188679245283
T748211,C4039789,FATEHABAD,0.53,309.0,583.0188679245283
T356959,C8497276,THANE,5.25,3060.0,582.8571428571429
T751540,C1339968,GURGAON,6.63,3863.0,582.6546003016591
T757283,C1841513,VELLORE,17.49,10190.0,582.6186392224129
T109051,C3839036,SIVASAGAR,5.15,3000.0,582.5242718446601
T290715,C5142183,ALLAHABAD,0.34,198.0,582.3529411764705
T854396,C5842164,ALLAHABAD,0.34,198.0,582.3529411764705
T799978,C8324358,ROHTAK,42.93,25000.0,582.3433496389471
T569741,C5510043,NEW DELHI,34.35,20000.0,582.2416302765647
T603649,C3410059,NEW DELHI,34.35,20000.0,582.2416302765647
T928943,C1123073,GURGAON,0.78,454.0,582.051282051282
T1045463,C8442473,MUMBAI,0.65,378.0,581.5384615384615
T296399,C6430967,MUMBAI,0.37,215.0,581.081081081081
T162613,C6225749,WAYANAD,0.99,575.0,580.8080808080808
T376033,C8217823,MUMBAI,0.31,180.0,580.6451612903226
T558577,C5636219,DELHI,8.79,5100.0,580.2047781569967
T634749,C5131316,BANGALORE,0.78,451.78,579.2051282051282
T702460,C1090958,CHENNAI,1.42,822.0,578.8732394366198
T301077,C1038250,UDAIPUR,13.77,7962.0,578.2135076252723
T784922,C4223724,PATHANKOT,11.98,6918.0,577.4624373956594
T730838,C8260012,MUMBAI,0.34,196.28,577.2941176470588
T349056,C1724068,THANE,12.35,7126.73,577.0631578947368
T253256,C3710427,GURGAON,0.52,300.0,576.9230769230769
T527365,C7723164,BANGALORE,0.78,450.0,576.9230769230769
T877189,C5117519,UXBRIDGE,0.81,467.0,576.5432098765432
T300562,C7522751,THRISSUR,0.17,98.0,576.470588235294
T203327,C5829467,BANGALORE,1.18,680.0,576.271186440678
T756652,C2318785,BURDWAN,30.29,17453.0,576.1967646087818
T830883,C4922929,ETAWAH,1.58,910.0,575.9493670886076
T853731,C4824354,MUMBAI,1.05,604.0,575.2380952380952
T910653,C7740649,BHOJPUR,0.87,500.0,574.7126436781609
T932521,C3620049,NEW DELHI,4.0,2298.0,574.5
T289367,C5373951,SOUTH 24 PARGANAS,1.01,580.0,574.2574257425742
T997280,C8632616,GURGAON,8.68,4981.0,573.8479262672811
T237916,C1050645,CHENNAI,0.34,195.0,573.5294117647059
T654469,C3220556,CHENGANNUR,0.75,430.0,573.3333333333334
T237532,C2231337,BANGALORE,0.78,447.0,573.0769230769231
T656879,C4224585,MUMBAI,19.21,10990.0,572.0978656949505
T471478,C8429966,KAITHAL,0.85,486.0,571.7647058823529
T37875,C6523016,DELHI,2.5,1429.0,571.6
T589605,C4544056,PURULIA,0.07,40.0,571.4285714285713
T166411,C4634158,CHITTORGARH,6.58,3757.0,570.9726443768997
T167232,C5934152,CHITTORGARH,6.58,3757.0,570.9726443768997
T168335,C6234183,CHITTORGARH,6.58,3757.0,570.9726443768997
T287068,C4433520,CHENNAI,6.13,3500.0,570.9624796084829
T297271,C4838249,UDAIPUR,13.77,7862.0,570.9513435003631
T298564,C1738231,UDAIPUR,13.77,7862.0,570.9513435003631
T300793,C3238285,UDAIPUR,13.77,7862.0,570.9513435003631
T301318,C2738257,UDAIPUR,13.77,7862.0,570.9513435003631
T301696,C5138222,UDAIPUR,13.77,7862.0,570.9513435003631
T301736,C5038261,UDAIPUR,13.77,7862.0,570.9513435003631
T303452,C1338244,UDAIPUR,13.77,7862.0,570.9513435003631
T303967,C8038263,UDAIPUR,13.77,7862.0,570.9513435003631
T304654,C1838288,UDAIPUR,13.77,7862.0,570.9513435003631
T305058,C1338265,UDAIPUR,13.77,7862.0,570.9513435003631
T305227,C2438250,UDAIPUR,13.77,7862.0,570.9513435003631
T305765,C1338237,UDAIPUR,13.77,7862.0,570.9513435003631
T307500,C6638244,UDAIPUR,13.77,7862.0,570.9513435003631
T969662,C3326557,NOIDA,0.41,234.0,570.7317073170732
T108220,C1856017,NEW DELHI,65.69,37479.28,570.5477241589283
T577094,C2512165,NORTH 24 PARGANAS,0.44,251.0,570.4545454545455
T819843,C1270187,JODHPUR,0.47,268.0,570.2127659574469
T977127,C3632620,BEHROR,0.47,268.0,570.2127659574469
T925369,C4041458,MUMBAI,6.84,3900.0,570.1754385964913
T969547,C4241235,MANDIR KOLKATA,0.57,325.0,570.1754385964913
T259784,C7118944,BANGALORE,2.99,1699.0,568.2274247491638
T480343,C1837722,MUMBAI,15.5,8800.0,567.741935483871
T796304,C4238744,HYDERABAD,2.01,1140.0,567.1641791044776
T240867,C8023032,REWARI,11.13,6309.0,566.8463611859838
T65237,C7816931,DELHI,0.53,300.0,566.0377358490566
T680947,C8836129,GREATER NOIDA,1.64,928.0,565.8536585365854
T556949,C5039341,NEW DELHI,0.23,130.0,565.2173913043478
T657479,C4490871,AGENCY GREATER NOIDA,0.62,350.0,564.516129032258
T659606,C2990812,AGENCY GREATER NOIDA,0.62,350.0,564.516129032258
T75832,C7731727,NEW DELHI,3.1,1750.0,564.516129032258
T250355,C8621762,PUNE,0.45,254.0,564.4444444444445
T827603,C4723155,BANGALORE,0.78,440.0,564.1025641025641
T269605,C3517281,NEW DELHI,3.66,2062.0,563.3879781420765
T682456,C4539779,COIMBATORE,3.55,2000.0,563.3802816901409
T883168,C4312752,MUMBAI,14.44,8132.98,563.2257617728532
T182783,C8341852,BALKUM THANE THANE,3.09,1737.91,562.4304207119742
T235261,C5019481,RANGA REDDY,35.59,20000.0,561.9556055071649
T763389,C6917331,JAMSHEDPUR,0.89,500.0,561.7977528089888
T797704,C5311748,GURGAON,1.14,640.0,561.4035087719299
T610300,C4923848,DELHI,3.74,2099.0,561.2299465240642
T1044528,C3929446,NEW DELHI,15.67,8790.0,560.9444798978941
T488717,C5817763,BANGALORE,5.35,3000.0,560.747663551402
T861924,C3092926,GUWAHATI,7.36,4122.0,560.0543478260869
T371780,C8422882,NOIDA,0.69,386.0,559.4202898550725
T528200,C1524392,MUMBAI,1.05,586.44,558.5142857142857
T487775,C4834284,CEAT TYRE MUMBAI,8.07,4500.0,557.6208178438661
T1005791,C2131962,THANJAVUR DT,3.23,1799.0,556.9659442724458
T742618,C4924542,BHUBANESHWAR,0.94,523.0,556.3829787234043
T106340,C1313041,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T112769,C1542771,TEHSIL-PUNE PUNE,0.36,200.0,555.5555555555555
T136444,C7713089,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T139150,C7642739,TEHSIL-PUNE PUNE,0.36,200.0,555.5555555555555
T150474,C8213024,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T178620,C5017135,JEWELLARS THANE,0.9,500.0,555.5555555555555
T248554,C5813016,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T393686,C6042752,TEHSIL-PUNE PUNE,0.36,200.0,555.5555555555555
T524704,C5413052,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T681237,C3513050,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T685505,C3813062,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T687585,C4437024,THANE,0.18,100.0,555.5555555555555
T723028,C7213030,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T729750,C3442788,TEHSIL-PUNE PUNE,0.36,200.0,555.5555555555555
T738950,C6938112,AHMEDABAD,0.36,200.0,555.5555555555555
T779599,C7638147,AHMEDABAD,0.36,200.0,555.5555555555555
T804802,C4412381,VISAKHAPATNAM,0.54,300.0,555.5555555555555
T807575,C2913034,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T850771,C1113071,PRAKASAM DIST (AP),0.36,200.0,555.5555555555555
T91890,C5117164,JEWELLARS THANE,0.9,500.0,555.5555555555555
T998049,C7538157,AHMEDABAD,0.36,200.0,555.5555555555555
T857534,C1323212,GAUTAM BUDDHA NAGAR,0.29,161.0,555.1724137931035
T398274,C4828661,PURULIA,1.19,660.0,554.6218487394958
T75118,C5438461,BIDAR DIST KARNATAKA,3.61,1999.74,553.9445983379502
T276675,C9083149,COIMBATORE,0.89,493.0,553.9325842696629
T134145,C3636484,COIMBATORE,0.94,520.0,553.1914893617021
T565341,C5626858,BAREILLY,0.49,271.0,553.0612244897959
T896873,C8016120,PANCHKULA,1.12,619.0,552.6785714285713
T418795,C2634960,GURGAON,0.38,210.0,552.6315789473684
T765655,C1153755,KOLKATA,0.88,486.25,552.5568181818181
T125855,C5940512,THANE,14.39,7949.0,552.3974982626823
T756373,C3518848,NAVI MUMBAI,1.91,1055.0,552.3560209424083
T58952,C1553792,KOLKATA,0.88,486.0,552.2727272727273
T652990,C1127330,MUMBAI,8.9,4914.9,552.2359550561797
T79859,C4254121,GOHANA,0.48,265.0,552.0833333333334
T442691,C3580137,VODAFONE STORE MUMBAI,0.29,160.0,551.7241379310345
T446647,C7380189,VODAFONE STORE MUMBAI,0.29,160.0,551.7241379310345
T7587,C2335811,HYDERABAD,0.58,320.0,551.7241379310345
T337364,C4329716,GURGAON,5.44,2999.0,551.2867647058823
T1000174,C7032640,BEHROR,0.47,259.0,551.0638297872341
T344525,C7721644,GURGAON,3.56,1961.18,550.8932584269663
T147797,C7956021,GHAZIABAD,29.42,16193.1,550.4112848402447
T42644,C7837053,THANE,0.18,99.0,550.0
T652216,C3330017,VADODARA,2.73,1500.0,549.4505494505495
T299027,C3618874,NAVI MUMBAI,1.91,1048.0,548.6910994764398
T198199,C2620533,NAVI MUMBAI,3.64,1997.0,548.6263736263736
T985900,C8538784,DELHI,6.73,3681.91,547.0891530460624
T541063,C7030111,LUDHIANA,3.66,2000.0,546.4480874316939
T857244,C2012521,GURGAON,20.14,10999.0,546.1271102284012
T585117,C7440755,AHMEDABAD,2.77,1512.75,546.1191335740073
T688416,C4030821,NAGAPATTINAM,1.45,791.7,546.0
T820543,C6514666,GURGAON,2.66,1450.0,545.1127819548872
T263753,C2018840,NAVI MUMBAI,1.91,1040.0,544.5026178010471
T404493,C7212327,VISAKHAPATNAM,0.54,294.0,544.4444444444445
T142935,C6724171,MEDAK,15.62,8500.0,544.1741357234315
T915335,C2723772,DELHI,1.09,593.0,544.0366972477063
T354340,C8155453,CHENNAI,15.63,8500.0,543.8259756877799
T105498,C4333544,CHENNAI,6.13,3331.95,543.5481239804242
T183025,C8941549,THANE,0.46,250.0,543.4782608695652
T345023,C8228154,DELHI,0.92,500.0,543.4782608695652
T534470,C1520030,NEW DELHI,0.92,500.0,543.4782608695652
T690037,C1820031,NEW DELHI,0.92,500.0,543.4782608695652
T693084,C1061182,NEW DELHI,1.84,1000.0,543.4782608695652
T767041,C3728145,DELHI,0.92,500.0,543.4782608695652
T191785,C8742452,MUMBAI,0.65,353.0,543.0769230769231
T749212,C2937012,GHAZIABAD,0.65,353.0,543.0769230769231
T575663,C3074574,BANGALORE,0.35,190.0,542.8571428571429
T589138,C4920521,CHENGANNUR,0.75,407.0,542.6666666666666
T957986,C1034551,AHMEDABAD,6.33,3431.0,542.0221169036334
T521792,C1912050,MUMBAI,4.98,2699.0,541.9678714859438
T304134,C1233544,PRAKASAM DIST (AP),1.67,904.0,541.3173652694611
T723102,C4720647,YAMUNANAGAR,8.67,4693.0,541.2918108419839
T36368,C5816085,NEW DELHI,0.37,200.0,540.5405405405405
T681261,C7423781,VISAKHAPATNAM,0.74,400.0,540.5405405405405
T73915,C8223746,VISAKHAPATNAM,0.74,400.0,540.5405405405405
T184421,C7236449,COIMBATORE,0.94,507.4,539.7872340425532
T691966,C7378784,MUMBAI,2.65,1430.0,539.622641509434
T636362,C6925468,PATNA,1.41,760.0,539.0070921985816
T639107,C6125489,PATNA,1.41,760.0,539.0070921985816
T649862,C3325412,PATNA,1.41,760.0,539.0070921985816
T602218,C1932239,KURNOOL,1.8,969.9,538.8333333333333
T641166,C4256758,GREATER NOIDA,9.28,5000.0,538.7931034482759
T587178,C6285965,BANGALORE,4.27,2300.0,538.6416861826698
T888389,C2231529,GANDHINAGAR,0.63,339.0,538.0952380952381
T366402,C4190923,CHENNAI,1.42,763.0,537.3239436619718
T298832,C8188322,CHENNAI,0.62,333.0,537.0967741935484
T842223,C5022427,BANGALORE,0.19,102.0,536.8421052631579
T172231,C6029758,GURGAON,5.44,2912.0,535.2941176470588
T947829,C3013762,KUSHALNAGAR,0.71,380.0,535.2112676056338
T114317,C7821770,GURGAON,2.15,1150.0,534.8837209302326
T647914,C4923811,DELHI,3.74,2000.0,534.75935828877
T432587,C5717469,NOIDA,0.87,465.0,534.4827586206897
T248783,C3721224,NOIDA,0.32,171.0,534.375
T87983,C6438064,CHENNAI,9.45,5046.0,533.968253968254
T268951,C8088464,MUMBAI,2.88,1536.0,533.3333333333334
T931426,C5530622,MUMBAI,0.15,80.0,533.3333333333334
T585753,C7535281,CHENNAI,9.17,4889.0,533.1515812431843
T1006441,C7257729,FARIDABAD,0.94,500.0,531.9148936170213
T1014838,C1836445,COIMBATORE,0.94,500.0,531.9148936170213
T1024751,C8636478,COIMBATORE,0.94,500.0,531.9148936170213
T168907,C2336473,COIMBATORE,0.94,500.0,531.9148936170213
T627451,C3657765,FARIDABAD,0.94,500.0,531.9148936170213
T709586,C7329216,CHENNAI,0.94,500.0,531.9148936170213
T889072,C8616180,PANCHKULA,1.12,595.24,531.4642857142857
T140532,C5560059,MUMBAI,0.34,180.45,530.735294117647
T48363,C3460060,MUMBAI,0.34,180.45,530.735294117647
T706264,C5260056,MUMBAI,0.34,180.45,530.735294117647
T758617,C7119328,NOIDA,13.33,7070.0,530.3825956489122
T202356,C8560053,MUMBAI,0.34,180.0,529.4117647058823
T743527,C1160055,MUMBAI,0.34,180.0,529.4117647058823
T743546,C6260071,MUMBAI,0.34,180.0,529.4117647058823
T746940,C1260018,MUMBAI,0.34,180.0,529.4117647058823
T444481,C7222676,PANIPAT,0.93,492.0,529.0322580645161
T65738,C7639426,JODHPUR,10.78,5696.0,528.3858998144713
T7309,C6234490,DELHI,0.11,58.0,527.2727272727273
T741735,C3439591,RANCHI,0.94,495.0,526.5957446808511
T1006661,C7443240,GURGAON,0.57,300.0,526.3157894736843
T495334,C1192745,NOIDA,0.57,300.0,526.3157894736843
T152606,C3268826,GHAZIABAD,0.38,200.0,526.3157894736842
T161400,C8268837,GHAZIABAD,0.38,200.0,526.3157894736842
T534654,C7934864,NAVI MUMBAI,0.19,100.0,526.3157894736842
T578624,C1714746,HYDERABAD,0.19,100.0,526.3157894736842
T592904,C2214737,HYDERABAD,0.19,100.0,526.3157894736842
T398619,C6231679,PUNE,2.59,1362.0,525.8687258687258
T719224,C2616030,NAVI MUMBAI,4.0,2099.0,524.75
T247133,C2629962,KAITHAL,0.85,446.0,524.7058823529412
T10724,C7927584,PUNE,1.62,850.0,524.6913580246913
T630897,C6342413,MUMBAI,0.65,340.0,523.0769230769231
T843521,C3549980,PARK MAHAPE NAVI MUMBAI,0.13,68.0,523.0769230769231
T101919,C3638043,CHENNAI,0.67,350.0,522.3880597014925
T731993,C4912119,MUMBAI,19.15,10000.0,522.1932114882507
T203688,C2010480,KOLKATA,0.23,120.0,521.7391304347826
T251971,C3864983,BANGALORE,6.73,3511.0,521.6939078751857
T126717,C2033139,DELHI,2.11,1099.0,520.8530805687204
T43259,C2711828,VASHI  NAVI MUMBAI,2.88,1500.0,520.8333333333334
T1008756,C3250865,THANE,5.66,2944.0,520.1413427561837
T18264,C2234970,MUMBAI,0.5,260.0,520.0
T1017823,C5539422,NOIDA,3.85,2000.0,519.4805194805194
T208247,C8538854,HYDERABAD,3.85,2000.0,519.4805194805194
T243445,C4734451,ZIRAKPUR,0.78,405.0,519.2307692307692
T249447,C3334450,ZIRAKPUR,0.78,405.0,519.2307692307692
T421364,C6712330,VISAKHAPATNAM,0.54,280.0,518.5185185185185
T859935,C2027471,THANE,0.82,425.0,518.2926829268293
T1008749,C3126490,PUNE,3.11,1610.0,517.6848874598071
T867823,C2542224,DARJEELING,2.12,1097.0,517.4528301886792
T408732,C8635831,HYDERABAD,0.58,300.0,517.2413793103449
T586668,C4135855,HYDERABAD,0.58,300.0,517.2413793103449
T986121,C4628265,SALEM,5.52,2855.0,517.2101449275362
T890677,C6969968,MUMBAI,5.61,2899.0,516.7557932263815
T125838,C1414363,DEHRADUN,5.81,3000.0,516.3511187607573
T884746,C5432391,BANGALORE,3.1,1600.0,516.1290322580645
T950317,C7484470,MUMBAI MUMBAI,0.31,160.0,516.1290322580645
T580397,C3920867,VIZIANAGARAM,17.45,9000.0,515.7593123209169
T985974,C1269464,KOLKATA,11.43,5893.0,515.5730533683289
T606617,C5123223,GAUTAM BUDDHA NAGAR,0.29,149.0,513.7931034482759
T168734,C7130419,MUMBAI,5.46,2800.0,512.8205128205128
T27979,C8922651,GURGAON,0.78,400.0,512.8205128205128
T482427,C5573636,MUMBAI,2.73,1400.0,512.8205128205128
T723828,C5034784,DELHI,1.56,800.0,512.8205128205128
T987599,C7835889,HYDERABAD,0.58,297.0,512.0689655172414
T296840,C4422292,EAST MUMBAI,5.87,3000.0,511.0732538330494
T104268,C3335556,JAIPUR,43.04,21989.0,510.8968401486989
T953606,C8627943,BATHINDA,9.39,4797.0,510.8626198083067
T137638,C5611377,CHANDIGARH,1.76,899.0,510.79545454545456
T555588,C9013141,PALI,5.44,2778.0,510.6617647058823
T378278,C3970159,JODHPUR,0.47,240.0,510.63829787234044
T54810,C3631484,RANGA REDDY,5.84,2980.0,510.2739726027397
T185086,C7423175,BANGALORE,0.78,398.0,510.2564102564102
T31391,C6714561,KOLKATA,0.1,51.0,510.0
T655639,C3732716,VADODARA VADODARA,2.54,1295.0,509.84251968503935
T1032827,C8358168,JALAUN,7.87,4000.0,508.25921219822106
T495978,C8123924,DELHI,0.29,147.0,506.89655172413796
T384236,C5317938,INDORE,5.31,2690.58,506.7005649717514
T871496,C4040535,THANE,14.39,7286.12,506.3321751216122
T108391,C6438412,MUMBAI,17.16,8678.0,505.7109557109557
T370480,C1415258,CHANDIGARH,0.89,450.0,505.61797752808985
T47661,C5728964,CHENNAI,22.36,11300.85,505.404740608229
T200120,C1414131,BANGALORE,0.99,500.0,505.0505050505051
T538349,C6725775,WAYANAD,0.99,500.0,505.0505050505051
T993614,C3518583,BHOPAL,0.29,146.46,505.03448275862075
T175531,C7423172,GURGAON,8.01,4041.0,504.49438202247194
T204191,C4618921,TIRUPATI,3.37,1700.0,504.45103857566767
T731385,C6224786,KUSHI NAGAR,1.19,600.0,504.20168067226894
T795637,C7039736,KASHIPUR,1.92,968.0,504.1666666666667
T126321,C1823765,VISAKHAPATNAM,0.74,373.0,504.05405405405406
T778613,C5732349,BANGALORE,3.1,1560.0,503.22580645161287
T803296,C5032424,NORTH 24 PARGANAS,2.95,1484.0,503.05084745762707
T691495,C7812134,BENGALURU,1.03,517.35,502.28155339805824
T732763,C1432024,MUMBAI,2.59,1300.0,501.930501930502
T1035133,C7723070,DELHI,2.5,1253.84,501.53599999999994
T452770,C2736285,CALICUT,0.18,90.25,501.3888888888889
T405530,C2015823,GURDASPUR,8.27,4143.74,501.0568319226119
T879719,C3131568,NOIDA,4.0,2004.0,501.0
T865006,C5122620,KOLKATA,6.38,3191.59,500.2492163009405
T336611,C6629920,THANE WEST,1.0,500.16,500.16
T340098,C3829973,THANE WEST,1.0,500.16,500.16
T347039,C4229933,THANE WEST,1.0,500.16,500.16
T1007583,C7114587,KOLKATA,0.1,50.0,500.0
T212347,C3436339,CHENNAI,0.1,50.0,500.0
T344085,C6253520,HAMIRPUR,0.02,10.0,500.0
T470002,C2720043,NEW DELHI,4.0,2000.0,500.0
T642359,C9015086,DELHI,4.0,2000.0,500.0
T730375,C7125516,DELHI,0.06,30.0,500.0
T752436,C8720032,NEW DELHI,4.0,2000.0,500.0
T865830,C8828543,SIVAGANGAI,0.12,60.0,500.0
T944990,C8929753,NORTH 24 PARGANAS,0.8,400.0,500.0
T947374,C2639518,KUSHALNAGAR,1.0,500.0,500.0
T982887,C8820138,GURGAON,0.02,10.0,500.0
T282131,C8339267,NEW DELHI,0.56,280.0,499.99999999999994
T362649,C3510072,YAMUNANAGAR,0.55,275.0,499.99999999999994
T765393,C6160054,MUMBAI,0.34,170.0,499.99999999999994
T949708,C8799513,KANPUR,20.02,10000.0,499.50049950049953
T896276,C3038459,WEST MUMBAI,10.01,4998.0,499.3006993006993
T839820,C2563151,KHARAGPUR,0.01,4.99,499.0
T938837,C8653770,KOLKATA,0.88,439.0,498.8636363636364
T243182,C7441970,DELHI,3.51,1750.0,498.5754985754986
T644146,C3523173,BANGALORE,0.78,388.81,498.47435897435895
T907759,C7870128,JODHPUR,0.47,234.0,497.87234042553195
T798363,C6533662,JAIPUR,38.08,18937.0,497.29516806722694
T37605,C6132615,DELHI,1.81,900.0,497.23756906077347
T645873,C4210539,GURGAON,24.18,12002.0,496.3606286186931
T162686,C3117539,GURGAON,71.82,35610.0,495.8228905597327
T34985,C8213748,KUSHALNAGAR,0.71,351.72,495.3802816901409
T624991,C1770176,JODHPUR,0.47,232.0,493.6170212765958
T792296,C5233584,CHENNAI,6.13,3025.09,493.489396411093
T803316,C5341044,MEDAK,2.93,1445.6,493.37883959044365
T340335,C5515686,VASAI (WEST),30.41,15000.0,493.25879644853666
T127048,C8166669,PUNE,10.26,5054.0,492.5925925925926
T897780,C7822224,DELHI,10.16,4999.0,492.0275590551181
T225108,C5792563,MEDAK,0.61,300.0,491.8032786885246
T891920,C5339273,KARUR,0.61,300.0,491.8032786885246
T987451,C7415225,UDAIPUR,3.58,1760.0,491.62011173184356
T201190,C7733965,MIRZA,0.71,349.0,491.54929577464793
T265629,C1737672,MUMBAI,0.23,113.0,491.30434782608694
T450735,C5722213,GURGAON,0.11,54.0,490.90909090909093
T597827,C2141066,DELHI,1.61,790.0,490.6832298136646
T282030,C3034360,MUMBAI,12.23,6000.0,490.596892886345
T315097,C6834367,MADURAI,1.46,716.0,490.4109589041096
T15845,C3283554,CHANDIGARH,0.51,250.0,490.19607843137254
T568345,C1829358,DELHI,6.13,3000.0,489.3964110929853
T325999,C5921760,PUNE,0.45,220.0,488.88888888888886
T162177,C1417562,GURGAON,71.82,35110.0,488.8610414926205
T570821,C2717428,NOIDA,0.87,425.0,488.5057471264368
T804147,C2310439,DELHI,0.68,332.0,488.235294117647
T460098,C8918537,FARIDABAD,53.31,26000.0,487.71337460138807
T959922,C4332162,KOTTAYAM,4.7,2290.0,487.23404255319144
T552075,C2812126,RUDRAPUR,4.45,2166.0,486.7415730337078
T43891,C5019144,BARAMATI,32.93,16028.0,486.72942605526873
T529563,C6434727,RANGA REDDY,4.11,2000.0,486.61800486618
